41 1 0
41 2 0
41 3 0
41 4 0
41 5 0
41 6 0
41 7 0
41 8 0
41 9 0
41 10 0
41 11 0
41 12 0
41 13 -0.005155986946152024
41 14 -1.2410116283877944e-18
41 15 0.0023938510821421449
41 16 -0.000552427172801983
41 17 -0.0067171096801759292
41 18 0.0027877807617188398
41 19 0.0067171096801759292
41 20 0.0027877807617188398
41 21 0
41 22 0
41 23 0
41 24 0
41 25 -0.005155986946152024
41 26 1.240895823102037e-18
41 27 0.0023938510821421449
41 28 0.000552427172801983
41 29 0
41 30 0
41 31 0
41 32 0
41 33 0
41 34 0
41 35 0
41 36 0
41 37 0
41 38 0
41 39 0
41 40 0
41 41 0.066406250000001933
41 42 -1.9190590211230242e-22
41 43 6.7762635780344027e-21
41 44 -0.016406250000000434
41 45 0
41 46 0
41 47 0
41 48 0
41 49 0
41 50 0
41 51 0
41 52 0
41 53 0
41 54 0
41 55 1.3552527156068805e-20
41 56 0
41 57 0.18750000000000119
41 58 0
41 59 -0.18750000000000119
41 60 0
41 61 0
41 62 0
41 63 0
41 64 0
41 65 0
41 66 0
41 67 0
41 68 0
41 69 0
41 70 0
41 71 0
41 72 0
41 73 0.0062499999999999484
41 74 0
41 75 0
41 76 -0.0062499999999999484
41 77 -4.2351647362715017e-22
42 1 0
42 2 0
42 3 0
42 4 0
42 5 0
42 6 0
42 7 0
42 8 0
42 9 0
42 10 0
42 11 0
42 12 0
42 13 0.0011048543456039999
42 14 -0.0077339804192280266
42 15 0.00055242717280199615
42 16 0.0027621358640101886
42 17 7.2591765827265356e-18
42 18 -0.0077318191528322037
42 19 7.2592667454133039e-18
42 20 0.0077318191528322037
42 21 0
42 22 0
42 23 0
42 24 0
42 25 -0.0011048543456039999
42 26 -0.0077339804192280266
42 27 -0.00055242717280199615
42 28 0.0027621358640101886
42 29 0
42 30 0
42 31 0
42 32 0
42 33 0
42 34 0
42 35 0
42 36 0
42 37 0
42 38 0
42 39 0
42 40 0
42 41 -3.9042924912502906e-22
42 42 0.086718750000002546
42 43 -0.0023437500000000212
42 44 -1.2705494208814505e-21
42 45 0
42 46 0
42 47 0
42 48 0
42 49 0
42 50 0
42 51 0
42 52 0
42 53 0
42 54 0
42 55 0
42 56 1.3552527156068805e-20
42 57 0
42 58 0.18750000000000119
42 59 0
42 60 -0.18750000000000119
42 61 0
42 62 0
42 63 0
42 64 0
42 65 0
42 66 0
42 67 0
42 68 0
42 69 0
42 70 0
42 71 0
42 72 0
42 73 -0.068749999999999766
42 74 0
42 75 0
42 76 -0.068749999999999766
42 77 -0.049999999999999812
43 1 0
43 2 0
43 3 0
43 4 0
43 5 0
43 6 0
43 7 0
43 8 0
43 9 0
43 10 0
43 11 0
43 12 0
43 13 -0.0099436891104358846
43 14 -0.0011048543456039841
43 15 0.0016572815184059711
43 16 -0.00055242717280200135
43 17 -0.00012817382812528
43 18 0.0015741348266601654
43 19 -0.00012817382812528
43 20 -0.0015741348266601654
43 21 0
43 22 0
43 23 0
43 24 0
43 25 0.0099436891104358846
43 26 -0.0011048543456039841
43 27 -0.0016572815184059711
43 28 -0.00055242717280200135
43 29 0
43 30 0
43 31 0
43 32 0
43 33 0
43 34 0
43 35 0
43 36 0
43 37 0
43 38 0
43 39 0
43 40 0
43 41 4.2351647362715017e-21
43 42 -0.0023437500000000212
43 43 0.10546875000000137
43 44 -2.6469779601696886e-22
43 45 0
43 46 0
43 47 0
43 48 0
43 49 0
43 50 0
43 51 0
43 52 0
43 53 0
43 54 0
43 55 -0.37499999999999987
43 56 0
43 57 0.18749999999999994
43 58 0
43 59 0.18749999999999994
43 60 0
43 61 0
43 62 0
43 63 0
43 64 0
43 65 0
43 66 0
43 67 0
43 68 0
43 69 0
43 70 0
43 71 0
43 72 0
43 73 0.056249999999999416
43 74 0
43 75 0
43 76 0.056249999999999416
43 77 0.074999999999999157
44 1 0
44 2 0
44 3 0
44 4 0
44 5 0
44 6 0
44 7 0
44 8 0
44 9 0
44 10 0
44 11 0
44 12 0
44 13 0.002209708691207989
44 14 -0.013258252147247843
44 15 0.0027621358640099402
44 16 -0.0016572815184059778
44 17 0.0015581130981445462
44 18 -9.6130371093982141e-05
44 19 -0.0015581130981445462
44 20 -9.6130371093982142e-05
44 21 0
44 22 0
44 23 0
44 24 0
44 25 0.002209708691207989
44 26 0.013258252147247843
44 27 0.0027621358640099402
44 28 0.0016572815184059778
44 29 0
44 30 0
44 31 0
44 32 0
44 33 0
44 34 0
44 35 0
44 36 0
44 37 0
44 38 0
44 39 0
44 40 0
44 41 -0.016406250000000434
44 42 4.2351647362715017e-22
44 43 1.0587911840678754e-22
44 44 0.091406250000001041
44 45 0
44 46 0
44 47 0
44 48 0
44 49 0
44 50 0
44 51 0
44 52 0
44 53 0
44 54 0
44 55 0
44 56 -0.37499999999999987
44 57 0
44 58 0.18749999999999994
44 59 0
44 60 0.18749999999999994
44 61 0
44 62 0
44 63 0
44 64 0
44 65 0
44 66 0
44 67 0
44 68 0
44 69 0
44 70 0
44 71 0
44 72 0
44 73 -0.018749999999999619
44 74 0
44 75 0
44 76 0.018749999999999619
44 77 -8.4703294725430034e-22
45 1 0
45 2 0
45 3 0
45 4 0
45 5 0
45 6 0
45 7 0
45 8 0
45 9 0
45 10 0
45 11 0
45 12 0
45 13 0
45 14 0
45 15 0
45 16 0
45 17 0
45 18 0
45 19 0
45 20 0
45 21 9.6130371093982141e-05
45 22 0.0015581130981445462
45 23 9.6130371093982141e-05
45 24 -0.0015581130981445462
45 25 0.013258252147247843
45 26 0.002209708691207989
45 27 0.0016572815184059778
45 28 0.0027621358640099402
45 29 0
45 30 0
45 31 0
45 32 0
45 33 0.013258252147247843
45 34 -0.002209708691207989
45 35 0.0016572815184059778
45 36 -0.0027621358640099402
45 37 0
45 38 0
45 39 0
45 40 0
45 41 0
45 42 0
45 43 0
45 44 0
45 45 0.091406250000001041
45 46 1.852884572118782e-22
45 47 3.3881317890172014e-21
45 48 -0.016406250000000434
45 49 0
45 50 0
45 51 0
45 52 0
45 53 0
45 54 0
45 55 0
45 56 0
45 57 0
45 58 0
45 59 0
45 60 0
45 61 0
45 62 0
45 63 0
45 64 0
45 65 0
45 66 0
45 67 0.37499999999999987
45 68 0
45 69 -0.18749999999999994
45 70 0
45 71 -0.18749999999999994
45 72 0
45 73 0
45 74 0.018749999999999619
45 75 0
45 76 -0.018749999999999619
45 77 0
46 1 0
46 2 0
46 3 0
46 4 0
46 5 0
46 6 0
46 7 0
46 8 0
46 9 0
46 10 0
46 11 0
46 12 0
46 13 0
46 14 0
46 15 0
46 16 0
46 17 0
46 18 0
46 19 0
46 20 0
46 21 0.0015741348266601654
46 22 0.00012817382812528
46 23 -0.0015741348266601654
46 24 0.00012817382812528
46 25 -0.0011048543456039841
46 26 0.0099436891104358846
46 27 -0.00055242717280200135
46 28 -0.0016572815184059711
46 29 0
46 30 0
46 31 0
46 32 0
46 33 0.0011048543456039841
46 34 0.0099436891104358846
46 35 0.00055242717280200135
46 36 -0.0016572815184059711
46 37 0
46 38 0
46 39 0
46 40 0
46 41 0
46 42 0
46 43 0
46 44 0
46 45 -5.8233515123733148e-22
46 46 0.10546875000000137
46 47 -0.0023437500000000212
46 48 -1.6940658945086007e-21
46 49 0
46 50 0
46 51 0
46 52 0
46 53 0
46 54 0
46 55 0
46 56 0
46 57 0
46 58 0
46 59 0
46 60 0
46 61 0
46 62 0
46 63 0
46 64 0
46 65 0
46 66 0
46 67 0
46 68 0.37499999999999987
46 69 0
46 70 -0.18749999999999994
46 71 0
46 72 -0.18749999999999994
46 73 0
46 74 -0.056249999999999416
46 75 0
46 76 -0.056249999999999416
46 77 -0.074999999999999157
47 1 0
47 2 0
47 3 0
47 4 0
47 5 0
47 6 0
47 7 0
47 8 0
47 9 0
47 10 0
47 11 0
47 12 0
47 13 0
47 14 0
47 15 0
47 16 0
47 17 0
47 18 0
47 19 0
47 20 0
47 21 -0.0077318191528322037
47 22 -7.2591650021979598e-18
47 23 0.0077318191528322037
47 24 -7.2592344853694143e-18
47 25 -0.0077339804192280266
47 26 -0.0011048543456039999
47 27 0.0027621358640101886
47 28 -0.00055242717280199615
47 29 0
47 30 0
47 31 0
47 32 0
47 33 0.0077339804192280266
47 34 -0.0011048543456039999
47 35 -0.0027621358640101886
47 36 -0.00055242717280199615
47 37 0
47 38 0
47 39 0
47 40 0
47 41 0
47 42 0
47 43 0
47 44 0
47 45 1.6940658945086007e-21
47 46 -0.0023437500000000212
47 47 0.086718750000002546
47 48 -4.7645603283054394e-22
47 49 0
47 50 0
47 51 0
47 52 0
47 53 0
47 54 0
47 55 0
47 56 0
47 57 0
47 58 0
47 59 0
47 60 0
47 61 0
47 62 0
47 63 0
47 64 0
47 65 0
47 66 0
47 67 -2.7669742937978115e-20
47 68 0
47 69 0.18750000000000119
47 70 0
47 71 -0.18750000000000119
47 72 0
47 73 0
47 74 0.068749999999999766
47 75 0
47 76 0.068749999999999766
47 77 0.049999999999999812
48 1 0
48 2 0
48 3 0
48 4 0
48 5 0
48 6 0
48 7 0
48 8 0
48 9 0
48 10 0
48 11 0
48 12 0
48 13 0
48 14 0
48 15 0
48 16 0
48 17 0
48 18 0
48 19 0
48 20 0
48 21 -0.0027877807617188398
48 22 -0.0067171096801759292
48 23 -0.0027877807617188398
48 24 0.0067171096801759292
48 25 1.2410289991806581e-18
48 26 -0.005155986946152024
48 27 0.000552427172801983
48 28 0.0023938510821421449
48 29 0
48 30 0
48 31 0
48 32 0
48 33 1.2409826770663551e-18
48 34 0.005155986946152024
48 35 0.000552427172801983
48 36 -0.0023938510821421449
48 37 0
48 38 0
48 39 0
48 40 0
48 41 0
48 42 0
48 43 0
48 44 0
48 45 -0.016406250000000434
48 46 1.6940658945086007e-21
48 47 -1.0587911840678754e-22
48 48 0.066406250000001933
48 49 0
48 50 0
48 51 0
48 52 0
48 53 0
48 54 0
48 55 0
48 56 0
48 57 0
48 58 0
48 59 0
48 60 0
48 61 0
48 62 0
48 63 0
48 64 0
48 65 0
48 66 0
48 67 0
48 68 -2.7669742937978115e-20
48 69 0
48 70 0.18750000000000119
48 71 0
48 72 -0.18750000000000119
48 73 0
48 74 -0.0062499999999999484
48 75 0
48 76 0.0062499999999999484
48 77 -1.5073069065219702e-22
49 1 -0.11785113019775793
49 2 0
49 3 -0.20623947784607695
49 4 0
49 5 0.041666666666667067
49 6 0
49 7 0.041666666666667067
49 8 0
49 9 0
49 10 0
49 11 0
49 12 0
49 13 -0.11785113019775793
49 14 0
49 15 -0.20623947784607695
49 16 0
49 17 0
49 18 0
49 19 0
49 20 0
49 21 0
49 22 0
49 23 0
49 24 0
49 25 0
49 26 0
49 27 0
49 28 0
49 29 -0.37499999999999987
49 30 0
49 31 -2.9363808832486909e-20
49 32 0
49 33 0
49 34 0
49 35 0
49 36 0
49 37 0
49 38 0
49 39 0
49 40 0
49 41 0
49 42 0
49 43 0
49 44 0
49 45 0
49 46 0
49 47 0
49 48 0
50 1 0
50 2 -0.11785113019775793
50 3 0
50 4 -0.20623947784607695
50 5 0
50 6 0.041666666666667067
50 7 0
50 8 0.041666666666667067
50 9 0
50 10 0
50 11 0
50 12 0
50 13 0
50 14 -0.11785113019775793
50 15 0
50 16 -0.20623947784607695
50 17 0
50 18 0
50 19 0
50 20 0
50 21 0
50 22 0
50 23 0
50 24 0
50 25 0
50 26 0
50 27 0
50 28 0
50 29 0
50 30 -0.37499999999999987
50 31 0
50 32 -2.9363808832486909e-20
50 33 0
50 34 0
50 35 0
50 36 0
50 37 0
50 38 0
50 39 0
50 40 0
50 41 0
50 42 0
50 43 0
50 44 0
50 45 0
50 46 0
50 47 0
50 48 0
51 1 -0.20623947784607666
51 2 0
51 3 -0.11785113019775821
51 4 0
51 5 0.16666666666666626
51 6 0
51 7 0.29166666666666667
51 8 0
51 9 0
51 10 0
51 11 0
51 12 0
51 13 -0.029462782549439179
51 14 0
51 15 -0.029462782549438597
51 16 0
51 17 0
51 18 0
51 19 0
51 20 0
51 21 0
51 22 0
51 23 0
51 24 0
51 25 0
51 26 0
51 27 0
51 28 0
51 29 0.18749999999999994
51 30 0
51 31 -0.18750000000000119
51 32 0
51 33 0
51 34 0
51 35 0
51 36 0
51 37 0
51 38 0
51 39 0
51 40 0
51 41 0
51 42 0
51 43 0
51 44 0
51 45 0
51 46 0
51 47 0
51 48 0
52 1 0
52 2 -0.20623947784607666
52 3 0
52 4 -0.11785113019775821
52 5 0
52 6 0.16666666666666626
52 7 0
52 8 0.29166666666666667
52 9 0
52 10 0
52 11 0
52 12 0
52 13 0
52 14 -0.029462782549439179
52 15 0
52 16 -0.029462782549438597
52 17 0
52 18 0
52 19 0
52 20 0
52 21 0
52 22 0
52 23 0
52 24 0
52 25 0
52 26 0
52 27 0
52 28 0
52 29 0
52 30 0.18749999999999994
52 31 0
52 32 -0.18750000000000119
52 33 0
52 34 0
52 35 0
52 36 0
52 37 0
52 38 0
52 39 0
52 40 0
52 41 0
52 42 0
52 43 0
52 44 0
52 45 0
52 46 0
52 47 0
52 48 0
53 1 -0.029462782549439179
53 2 0
53 3 -0.029462782549438597
53 4 0
53 5 0.29166666666666668
53 6 0
53 7 0.16666666666666626
53 8 0
53 9 0
53 10 0
53 11 0
53 12 0
53 13 -0.20623947784607666
53 14 0
53 15 -0.11785113019775821
53 16 0
53 17 0
53 18 0
53 19 0
53 20 0
53 21 0
53 22 0
53 23 0
53 24 0
53 25 0
53 26 0
53 27 0
53 28 0
53 29 0.18749999999999994
53 30 0
53 31 0.18750000000000119
53 32 0
53 33 0
53 34 0
53 35 0
53 36 0
53 37 0
53 38 0
53 39 0
53 40 0
53 41 0
53 42 0
53 43 0
53 44 0
53 45 0
53 46 0
53 47 0
53 48 0
54 1 0
54 2 -0.029462782549439179
54 3 0
54 4 -0.029462782549438597
54 5 0
54 6 0.29166666666666668
54 7 0
54 8 0.16666666666666626
54 9 0
54 10 0
54 11 0
54 12 0
54 13 0
54 14 -0.20623947784607666
54 15 0
54 16 -0.11785113019775821
54 17 0
54 18 0
54 19 0
54 20 0
54 21 0
54 22 0
54 23 0
54 24 0
54 25 0
54 26 0
54 27 0
54 28 0
54 29 0
54 30 0.18749999999999994
54 31 0
54 32 0.18750000000000119
54 33 0
54 34 0
54 35 0
54 36 0
54 37 0
54 38 0
54 39 0
54 40 0
54 41 0
54 42 0
54 43 0
54 44 0
54 45 0
54 46 0
54 47 0
54 48 0
55 1 0
55 2 0
55 3 0
55 4 0
55 5 0
55 6 0
55 7 0
55 8 0
55 9 0
55 10 0
55 11 0
55 12 0
55 13 0.11785113019775793
55 14 0
55 15 0.20623947784607695
55 16 0
55 17 0.036458333333333733
55 18 0
55 19 0.036458333333333733
55 20 0
55 21 0
55 22 0
55 23 0
55 24 0
55 25 -0.11785113019775793
55 26 0
55 27 -0.20623947784607695
55 28 0
55 29 0
55 30 0
55 31 0
55 32 0
55 33 0
55 34 0
55 35 0
55 36 0
55 37 0
55 38 0
55 39 0
55 40 0
55 41 -6.7762635780344027e-21
55 42 0
55 43 -0.37499999999999987
55 44 0
55 45 0
55 46 0
55 47 0
55 48 0
56 1 0
56 2 0
56 3 0
56 4 0
56 5 0
56 6 0
56 7 0
56 8 0
56 9 0
56 10 0
56 11 0
56 12 0
56 13 0
56 14 0.11785113019775793
56 15 0
56 16 0.20623947784607695
56 17 0
56 18 0.036458333333333733
56 19 0
56 20 0.036458333333333733
56 21 0
56 22 0
56 23 0
56 24 0
56 25 0
56 26 -0.11785113019775793
56 27 0
56 28 -0.20623947784607695
56 29 0
56 30 0
56 31 0
56 32 0
56 33 0
56 34 0
56 35 0
56 36 0
56 37 0
56 38 0
56 39 0
56 40 0
56 41 0
56 42 -6.7762635780344027e-21
56 43 0
56 44 -0.37499999999999987
56 45 0
56 46 0
56 47 0
56 48 0
57 1 0
57 2 0
57 3 0
57 4 0
57 5 0
57 6 0
57 7 0
57 8 0
57 9 0
57 10 0
57 11 0
57 12 0
57 13 0.20623947784607666
57 14 0
57 15 0.11785113019775821
57 16 0
57 17 -0.038736979166666659
57 18 0
57 19 0.0022786458333329245
57 20 0
57 21 0
57 22 0
57 23 0
57 24 0
57 25 -0.029462782549439179
57 26 0
57 27 -0.029462782549438597
57 28 0
57 29 0
57 30 0
57 31 0
57 32 0
57 33 0
57 34 0
57 35 0
57 36 0
57 37 0
57 38 0
57 39 0
57 40 0
57 41 0.18750000000000119
57 42 0
57 43 0.18749999999999994
57 44 0
57 45 0
57 46 0
57 47 0
57 48 0
58 1 0
58 2 0
58 3 0
58 4 0
58 5 0
58 6 0
58 7 0
58 8 0
58 9 0
58 10 0
58 11 0
58 12 0
58 13 0
58 14 0.20623947784607666
58 15 0
58 16 0.11785113019775821
58 17 0
58 18 -0.038736979166666659
58 19 0
58 20 0.0022786458333329245
58 21 0
58 22 0
58 23 0
58 24 0
58 25 0
58 26 -0.029462782549439179
58 27 0
58 28 -0.029462782549438597
58 29 0
58 30 0
58 31 0
58 32 0
58 33 0
58 34 0
58 35 0
58 36 0
58 37 0
58 38 0
58 39 0
58 40 0
58 41 0
58 42 0.18750000000000119
58 43 0
58 44 0.18749999999999994
58 45 0
58 46 0
58 47 0
58 48 0
59 1 0
59 2 0
59 3 0
59 4 0
59 5 0
59 6 0
59 7 0
59 8 0
59 9 0
59 10 0
59 11 0
59 12 0
59 13 0.029462782549439179
59 14 0
59 15 0.029462782549438597
59 16 0
59 17 0.0022786458333329207
59 18 0
59 19 -0.038736979166666668
59 20 0
59 21 0
59 22 0
59 23 0
59 24 0
59 25 -0.20623947784607666
59 26 0
59 27 -0.11785113019775821
59 28 0
59 29 0
59 30 0
59 31 0
59 32 0
59 33 0
59 34 0
59 35 0
59 36 0
59 37 0
59 38 0
59 39 0
59 40 0
59 41 -0.18750000000000119
59 42 0
59 43 0.18749999999999994
59 44 0
59 45 0
59 46 0
59 47 0
59 48 0
60 1 0
60 2 0
60 3 0
60 4 0
60 5 0
60 6 0
60 7 0
60 8 0
60 9 0
60 10 0
60 11 0
60 12 0
60 13 0
60 14 0.029462782549439179
60 15 0
60 16 0.029462782549438597
60 17 0
60 18 0.0022786458333329207
60 19 0
60 20 -0.038736979166666668
60 21 0
60 22 0
60 23 0
60 24 0
60 25 0
60 26 -0.20623947784607666
60 27 0
60 28 -0.11785113019775821
60 29 0
60 30 0
60 31 0
60 32 0
60 33 0
60 34 0
60 35 0
60 36 0
60 37 0
60 38 0
60 39 0
60 40 0
60 41 0
60 42 -0.18750000000000119
60 43 0
60 44 0.18749999999999994
60 45 0
60 46 0
60 47 0
60 48 0
61 1 0.11785113019775793
61 2 0
61 3 0.20623947784607695
61 4 0
61 5 0
61 6 0
61 7 0
61 8 0
61 9 0.036458333333333733
61 10 0
61 11 0.036458333333333733
61 12 0
61 13 0
61 14 0
61 15 0
61 16 0
61 17 0
61 18 0
61 19 0
61 20 0
61 21 0
61 22 0
61 23 0
61 24 0
61 25 0
61 26 0
61 27 0
61 28 0
61 29 0
61 30 0
61 31 0
61 32 0
61 33 -0.11785113019775793
61 34 0
61 35 -0.20623947784607695
61 36 0
61 37 -3.3881317890172014e-21
61 38 0
61 39 0.37499999999999987
61 40 0
61 41 0
61 42 0
61 43 0
61 44 0
61 45 0
61 46 0
61 47 0
61 48 0
62 1 0
62 2 0.11785113019775793
62 3 0
62 4 0.20623947784607695
62 5 0
62 6 0
62 7 0
62 8 0
62 9 0
62 10 0.036458333333333733
62 11 0
62 12 0.036458333333333733
62 13 0
62 14 0
62 15 0
62 16 0
62 17 0
62 18 0
62 19 0
62 20 0
62 21 0
62 22 0
62 23 0
62 24 0
62 25 0
62 26 0
62 27 0
62 28 0
62 29 0
62 30 0
62 31 0
62 32 0
62 33 0
62 34 -0.11785113019775793
62 35 0
62 36 -0.20623947784607695
62 37 0
62 38 -3.3881317890172014e-21
62 39 0
62 40 0.37499999999999987
62 41 0
62 42 0
62 43 0
62 44 0
62 45 0
62 46 0
62 47 0
62 48 0
63 1 0.029462782549439179
63 2 0
63 3 0.029462782549438597
63 4 0
63 5 0
63 6 0
63 7 0
63 8 0
63 9 0.0022786458333329245
63 10 0
63 11 -0.038736979166666659
63 12 0
63 13 0
63 14 0
63 15 0
63 16 0
63 17 0
63 18 0
63 19 0
63 20 0
63 21 0
63 22 0
63 23 0
63 24 0
63 25 0
63 26 0
63 27 0
63 28 0
63 29 0
63 30 0
63 31 0
63 32 0
63 33 -0.20623947784607666
63 34 0
63 35 -0.11785113019775821
63 36 0
63 37 -0.18750000000000119
63 38 0
63 39 -0.18749999999999994
63 40 0
63 41 0
63 42 0
63 43 0
63 44 0
63 45 0
63 46 0
63 47 0
63 48 0
64 1 0
64 2 0.029462782549439179
64 3 0
64 4 0.029462782549438597
64 5 0
64 6 0
64 7 0
64 8 0
64 9 0
64 10 0.0022786458333329245
64 11 0
64 12 -0.038736979166666659
64 13 0
64 14 0
64 15 0
64 16 0
64 17 0
64 18 0
64 19 0
64 20 0
64 21 0
64 22 0
64 23 0
64 24 0
64 25 0
64 26 0
64 27 0
64 28 0
64 29 0
64 30 0
64 31 0
64 32 0
64 33 0
64 34 -0.20623947784607666
64 35 0
64 36 -0.11785113019775821
64 37 0
64 38 -0.18750000000000119
64 39 0
64 40 -0.18749999999999994
64 41 0
64 42 0
64 43 0
64 44 0
64 45 0
64 46 0
64 47 0
64 48 0
65 1 0.20623947784607666
65 2 0
65 3 0.11785113019775821
65 4 0
65 5 0
65 6 0
65 7 0
65 8 0
65 9 -0.038736979166666668
65 10 0
65 11 0.0022786458333329207
65 12 0
65 13 0
65 14 0
65 15 0
65 16 0
65 17 0
65 18 0
65 19 0
65 20 0
65 21 0
65 22 0
65 23 0
65 24 0
65 25 0
65 26 0
65 27 0
65 28 0
65 29 0
65 30 0
65 31 0
65 32 0
65 33 -0.029462782549439179
65 34 0
65 35 -0.029462782549438597
65 36 0
65 37 0.18750000000000119
65 38 0
65 39 -0.18749999999999994
65 40 0
65 41 0
65 42 0
65 43 0
65 44 0
65 45 0
65 46 0
65 47 0
65 48 0
66 1 0
66 2 0.20623947784607666
66 3 0
66 4 0.11785113019775821
66 5 0
66 6 0
66 7 0
66 8 0
66 9 0
66 10 -0.038736979166666668
66 11 0
66 12 0.0022786458333329207
66 13 0
66 14 0
66 15 0
66 16 0
66 17 0
66 18 0
66 19 0
66 20 0
66 21 0
66 22 0
66 23 0
66 24 0
66 25 0
66 26 0
66 27 0
66 28 0
66 29 0
66 30 0
66 31 0
66 32 0
66 33 0
66 34 -0.029462782549439179
66 35 0
66 36 -0.029462782549438597
66 37 0
66 38 0.18750000000000119
66 39 0
66 40 -0.18749999999999994
66 41 0
66 42 0
66 43 0
66 44 0
66 45 0
66 46 0
66 47 0
66 48 0
67 1 0
67 2 0
67 3 0
67 4 0
67 5 0
67 6 0
67 7 0
67 8 0
67 9 0
67 10 0
67 11 0
67 12 0
67 13 0
67 14 0
67 15 0
67 16 0
67 17 0
67 18 0
67 19 0
67 20 0
67 21 0.036458333333333733
67 22 0
67 23 0.036458333333333733
67 24 0
67 25 0.11785113019775793
67 26 0
67 27 0.20623947784607695
67 28 0
67 29 0
67 30 0
67 31 0
67 32 0
67 33 0.11785113019775793
67 34 0
67 35 0.20623947784607695
67 36 0
67 37 0
67 38 0
67 39 0
67 40 0
67 41 0
67 42 0
67 43 0
67 44 0
67 45 0.37499999999999987
67 46 0
67 47 1.1293772686680962e-21
67 48 0
68 1 0
68 2 0
68 3 0
68 4 0
68 5 0
68 6 0
68 7 0
68 8 0
68 9 0
68 10 0
68 11 0
68 12 0
68 13 0
68 14 0
68 15 0
68 16 0
68 17 0
68 18 0
68 19 0
68 20 0
68 21 0
68 22 0.036458333333333733
68 23 0
68 24 0.036458333333333733
68 25 0
68 26 0.11785113019775793
68 27 0
68 28 0.20623947784607695
68 29 0
68 30 0
68 31 0
68 32 0
68 33 0
68 34 0.11785113019775793
68 35 0
68 36 0.20623947784607695
68 37 0
68 38 0
68 39 0
68 40 0
68 41 0
68 42 0
68 43 0
68 44 0
68 45 0
68 46 0.37499999999999987
68 47 0
68 48 1.1293772686680962e-21
69 1 0
69 2 0
69 3 0
69 4 0
69 5 0
69 6 0
69 7 0
69 8 0
69 9 0
69 10 0
69 11 0
69 12 0
69 13 0
69 14 0
69 15 0
69 16 0
69 17 0
69 18 0
69 19 0
69 20 0
69 21 -0.038736979166666659
69 22 0
69 23 0.0022786458333329244
69 24 0
69 25 0.20623947784607666
69 26 0
69 27 0.11785113019775821
69 28 0
69 29 0
69 30 0
69 31 0
69 32 0
69 33 0.029462782549439179
69 34 0
69 35 0.029462782549438597
69 36 0
69 37 0
69 38 0
69 39 0
69 40 0
69 41 0
69 42 0
69 43 0
69 44 0
69 45 -0.18749999999999994
69 46 0
69 47 0.18750000000000119
69 48 0
70 1 0
70 2 0
70 3 0
70 4 0
70 5 0
70 6 0
70 7 0
70 8 0
70 9 0
70 10 0
70 11 0
70 12 0
70 13 0
70 14 0
70 15 0
70 16 0
70 17 0
70 18 0
70 19 0
70 20 0
70 21 0
70 22 -0.038736979166666659
70 23 0
70 24 0.0022786458333329244
70 25 0
70 26 0.20623947784607666
70 27 0
70 28 0.11785113019775821
70 29 0
70 30 0
70 31 0
70 32 0
70 33 0
70 34 0.029462782549439179
70 35 0
70 36 0.029462782549438597
70 37 0
70 38 0
70 39 0
70 40 0
70 41 0
70 42 0
70 43 0
70 44 0
70 45 0
70 46 -0.18749999999999994
70 47 0
70 48 0.18750000000000119
71 1 0
71 2 0
71 3 0
71 4 0
71 5 0
71 6 0
71 7 0
71 8 0
71 9 0
71 10 0
71 11 0
71 12 0
71 13 0
71 14 0
71 15 0
71 16 0
71 17 0
71 18 0
71 19 0
71 20 0
71 21 0.0022786458333329207
71 22 0
71 23 -0.038736979166666668
71 24 0
71 25 0.029462782549439179
71 26 0
71 27 0.029462782549438597
71 28 0
71 29 0
71 30 0
71 31 0
71 32 0
71 33 0.20623947784607666
71 34 0
71 35 0.11785113019775821
71 36 0
71 37 0
71 38 0
71 39 0
71 40 0
71 41 0
71 42 0
71 43 0
71 44 0
71 45 -0.18749999999999994
71 46 0
71 47 -0.18750000000000119
71 48 0
72 1 0
72 2 0
72 3 0
72 4 0
72 5 0
72 6 0
72 7 0
72 8 0
72 9 0
72 10 0
72 11 0
72 12 0
72 13 0
72 14 0
72 15 0
72 16 0
72 17 0
72 18 0
72 19 0
72 20 0
72 21 0
72 22 0.0022786458333329207
72 23 0
72 24 -0.038736979166666668
72 25 0
72 26 0.029462782549439179
72 27 0
72 28 0.029462782549438597
72 29 0
72 30 0
72 31 0
72 32 0
72 33 0
72 34 0.20623947784607666
72 35 0
72 36 0.11785113019775821
72 37 0
72 38 0
72 39 0
72 40 0
72 41 0
72 42 0
72 43 0
72 44 0
72 45 0
72 46 -0.18749999999999994
72 47 0
72 48 -0.18750000000000119
73 1 0.0029462782549439523
73 2 -0.0029462782549438949
73 3 0.0058925565098879813
73 4 -8.098630239464135e-17
73 5 -0.012499999999999788
73 6 0.020833333333333125
73 7 0.0041666666666665582
73 8 0.0041666666666666988
73 9 0
73 10 0
73 11 0
73 12 0
73 13 0.029462782549438973
73 14 0.029462782549438973
73 15 0.005892556509887525
73 16 0.005892556509887525
73 17 -0.0190551757812497
73 18 0.012276204427083122
73 19 -0.0032755533854166535
73 20 -0.0040730794270832245
73 21 0
73 22 0
73 23 0
73 24 0
73 25 0.0029462782549438949
73 26 -0.0029462782549439523
73 27 8.098630239464135e-17
73 28 -0.0058925565098879813
73 29 0.018749999999999619
73 30 -0.056249999999999416
73 31 0.068749999999999766
73 32 -0.0062499999999999484
73 33 0
73 34 0
73 35 0
73 36 0
73 37 0
73 38 0
73 39 0
73 40 0
